id,title,genres,year,genres_list,tag_soup
287,Nina Takes a Lover,Comedy|Romance,1994.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
288,Natural Born Killers,Action|Crime|Thriller,1994.0,"['Action', 'Crime', 'Thriller']",action action action crime crime crime thriller thriller thriller
289,Only You,Comedy|Romance,1994.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
290,Once Were Warriors,Crime|Drama,1994.0,"['Crime', 'Drama']",crime crime crime drama drama drama
291,Poison Ivy II,Drama|Thriller,1996.0,"['Drama', 'Thriller']",drama drama drama thriller thriller thriller
292,Outbreak,Action|Drama|Sci-Fi|Thriller,1995.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",action action action drama drama drama sci-fi sci-fi sci-fi thriller thriller thriller
293,Léon: The Professional (a.k.a. The Professional) (Léon),Action|Crime|Drama|Thriller,1994.0,"['Action', 'Crime', 'Drama', 'Thriller']",action action action crime crime crime drama drama drama thriller thriller thriller
294,"Perez Family, The",Comedy|Romance,1995.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
295,"Pyromaniac's Love Story, A",Comedy|Romance,1995.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
296,Pulp Fiction,Comedy|Crime|Drama|Thriller,1994.0,"['Comedy', 'Crime', 'Drama', 'Thriller']",comedy comedy comedy crime crime crime drama drama drama thriller thriller thriller
298,Pushing Hands (Tui shou),Drama,1992.0,['Drama'],drama drama drama
299,Priest,Drama,1994.0,['Drama'],drama drama drama
300,Quiz Show,Drama,1994.0,['Drama'],drama drama drama
301,Picture Bride (Bijo photo),Drama|Romance,1994.0,"['Drama', 'Romance']",drama drama drama romance romance romance
302,"Queen Margot (Reine Margot, La)",Drama|Romance,1994.0,"['Drama', 'Romance']",drama drama drama romance romance romance
303,"Quick and the Dead, The",Action|Thriller|Western,1995.0,"['Action', 'Thriller', 'Western']",action action action thriller thriller thriller western western western
304,Roommates,Comedy|Drama,1995.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
305,Ready to Wear (Pret-A-Porter),Comedy,1994.0,['Comedy'],comedy comedy comedy
306,Three Colors: Red (Trois couleurs: Rouge),Drama,1994.0,['Drama'],drama drama drama
307,Three Colors: Blue (Trois couleurs: Bleu),Drama,1993.0,['Drama'],drama drama drama
308,Three Colors: White (Trzy kolory: Bialy),Comedy|Drama,1994.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
310,Rent-a-Kid,Comedy,1995.0,['Comedy'],comedy comedy comedy
311,Relative Fear,Horror|Thriller,1994.0,"['Horror', 'Thriller']",horror horror horror thriller thriller thriller
312,Stuart Saves His Family,Comedy,1995.0,['Comedy'],comedy comedy comedy
313,"Swan Princess, The",Animation|Children,1994.0,"['Animation', 'Children']",animation animation animation children children children
314,"Secret of Roan Inish, The",Children|Drama|Fantasy|Mystery,1994.0,"['Children', 'Drama', 'Fantasy', 'Mystery']",children children children drama drama drama fantasy fantasy fantasy mystery mystery mystery
315,"Specialist, The",Action|Drama|Thriller,1994.0,"['Action', 'Drama', 'Thriller']",action action action drama drama drama thriller thriller thriller
316,Stargate,Action|Adventure|Sci-Fi,1994.0,"['Action', 'Adventure', 'Sci-Fi']",action action action adventure adventure adventure sci-fi sci-fi sci-fi
317,"Santa Clause, The",Comedy|Drama|Fantasy,1994.0,"['Comedy', 'Drama', 'Fantasy']",comedy comedy comedy drama drama drama fantasy fantasy fantasy
318,"Shawshank Redemption, The",Crime|Drama,1994.0,"['Crime', 'Drama']",crime crime crime drama drama drama
319,Shallow Grave,Comedy|Drama|Thriller,1994.0,"['Comedy', 'Drama', 'Thriller']",comedy comedy comedy drama drama drama thriller thriller thriller
320,Suture,Film-Noir|Thriller,1993.0,"['Film-Noir', 'Thriller']",film-noir film-noir film-noir thriller thriller thriller
321,Strawberry and Chocolate (Fresa y chocolate),Drama,1993.0,['Drama'],drama drama drama
322,Swimming with Sharks,Comedy|Drama,1995.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
324,"Sum of Us, The",Comedy|Drama,1994.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
325,National Lampoon's Senior Trip,Comedy,1995.0,['Comedy'],comedy comedy comedy
326,To Live (Huozhe),Drama,1994.0,['Drama'],drama drama drama
327,Tank Girl,Action|Comedy|Sci-Fi,1995.0,"['Action', 'Comedy', 'Sci-Fi']",action action action comedy comedy comedy sci-fi sci-fi sci-fi
328,Tales from the Crypt Presents: Demon Knight,Horror|Thriller,1995.0,"['Horror', 'Thriller']",horror horror horror thriller thriller thriller
329,Star Trek: Generations,Adventure|Drama|Sci-Fi,1994.0,"['Adventure', 'Drama', 'Sci-Fi']",adventure adventure adventure drama drama drama sci-fi sci-fi sci-fi
330,Tales from the Hood,Action|Crime|Horror,1995.0,"['Action', 'Crime', 'Horror']",action action action crime crime crime horror horror horror
331,Tom & Viv,Drama,1994.0,['Drama'],drama drama drama
332,Village of the Damned,Horror|Sci-Fi,1995.0,"['Horror', 'Sci-Fi']",horror horror horror sci-fi sci-fi sci-fi
333,Tommy Boy,Comedy,1995.0,['Comedy'],comedy comedy comedy
334,Vanya on 42nd Street,Drama,1994.0,['Drama'],drama drama drama
335,Underneath,Mystery|Thriller,1995.0,"['Mystery', 'Thriller']",mystery mystery mystery thriller thriller thriller
336,"Walking Dead, The",Drama|War,1995.0,"['Drama', 'War']",drama drama drama war war war
337,What's Eating Gilbert Grape,Drama,1993.0,['Drama'],drama drama drama
338,Virtuosity,Action|Sci-Fi|Thriller,1995.0,"['Action', 'Sci-Fi', 'Thriller']",action action action sci-fi sci-fi sci-fi thriller thriller thriller
339,While You Were Sleeping,Comedy|Romance,1995.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
340,"War, The",Adventure|Drama|War,1994.0,"['Adventure', 'Drama', 'War']",adventure adventure adventure drama drama drama war war war
341,Double Happiness,Drama,1994.0,['Drama'],drama drama drama
342,Muriel's Wedding,Comedy,1994.0,['Comedy'],comedy comedy comedy
343,"Baby-Sitters Club, The",Children,1995.0,['Children'],children children children
344,Ace Ventura: Pet Detective,Comedy,1994.0,['Comedy'],comedy comedy comedy
345,"Adventures of Priscilla, Queen of the Desert, The",Comedy|Drama,1994.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
346,Backbeat,Drama|Musical,1993.0,"['Drama', 'Musical']",drama drama drama musical musical musical
347,Bitter Moon,Drama|Film-Noir|Romance,1992.0,"['Drama', 'Film-Noir', 'Romance']",drama drama drama film-noir film-noir film-noir romance romance romance
348,Bullets Over Broadway,Comedy,1994.0,['Comedy'],comedy comedy comedy
349,Clear and Present Danger,Action|Crime|Drama|Thriller,1994.0,"['Action', 'Crime', 'Drama', 'Thriller']",action action action crime crime crime drama drama drama thriller thriller thriller
350,"Client, The",Drama|Mystery|Thriller,1994.0,"['Drama', 'Mystery', 'Thriller']",drama drama drama mystery mystery mystery thriller thriller thriller
351,"Corrina, Corrina",Comedy|Drama|Romance,1994.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
352,Crooklyn,Comedy|Drama,1994.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
353,"Crow, The",Action|Crime|Fantasy|Thriller,1994.0,"['Action', 'Crime', 'Fantasy', 'Thriller']",action action action crime crime crime fantasy fantasy fantasy thriller thriller thriller
354,Cobb,Drama,1994.0,['Drama'],drama drama drama
355,"Flintstones, The",Children|Comedy|Fantasy,1994.0,"['Children', 'Comedy', 'Fantasy']",children children children comedy comedy comedy fantasy fantasy fantasy
356,Forrest Gump,Comedy|Drama|Romance|War,1994.0,"['Comedy', 'Drama', 'Romance', 'War']",comedy comedy comedy drama drama drama romance romance romance war war war
357,Four Weddings and a Funeral,Comedy|Romance,1994.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
358,Higher Learning,Drama,1995.0,['Drama'],drama drama drama
359,I Like It Like That,Comedy|Drama|Romance,1994.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
360,I Love Trouble,Action|Comedy,1994.0,"['Action', 'Comedy']",action action action comedy comedy comedy
361,It Could Happen to You,Comedy|Drama|Romance,1994.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
362,"Jungle Book, The",Adventure|Children|Romance,1994.0,"['Adventure', 'Children', 'Romance']",adventure adventure adventure children children children romance romance romance
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Documentary,1993.0,['Documentary'],documentary documentary documentary
364,"Lion King, The",Adventure|Animation|Children|Drama|Musical|IMAX,1994.0,"['Adventure', 'Animation', 'Children', 'Drama', 'Musical', 'IMAX']",adventure adventure adventure animation animation animation children children children drama drama drama musical musical musical imax imax imax
365,Little Buddha,Drama,1993.0,['Drama'],drama drama drama
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",Drama|Horror|Mystery|Thriller,1994.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",drama drama drama horror horror horror mystery mystery mystery thriller thriller thriller
367,"Mask, The",Action|Comedy|Crime|Fantasy,1994.0,"['Action', 'Comedy', 'Crime', 'Fantasy']",action action action comedy comedy comedy crime crime crime fantasy fantasy fantasy
368,Maverick,Adventure|Comedy|Western,1994.0,"['Adventure', 'Comedy', 'Western']",adventure adventure adventure comedy comedy comedy western western western
369,Mrs. Parker and the Vicious Circle,Drama,1994.0,['Drama'],drama drama drama
370,Naked Gun 33 1/3: The Final Insult,Action|Comedy,1994.0,"['Action', 'Comedy']",action action action comedy comedy comedy
371,"Paper, The",Comedy|Drama,1994.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
372,Reality Bites,Comedy|Drama|Romance,1994.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
373,Red Rock West,Thriller,1992.0,['Thriller'],thriller thriller thriller
374,Richie Rich,Children|Comedy,1994.0,"['Children', 'Comedy']",children children children comedy comedy comedy
376,"River Wild, The",Action|Thriller,1994.0,"['Action', 'Thriller']",action action action thriller thriller thriller
377,Speed,Action|Romance|Thriller,1994.0,"['Action', 'Romance', 'Thriller']",action action action romance romance romance thriller thriller thriller
378,Speechless,Comedy|Romance,1994.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
379,Timecop,Action|Sci-Fi|Thriller,1994.0,"['Action', 'Sci-Fi', 'Thriller']",action action action sci-fi sci-fi sci-fi thriller thriller thriller
380,True Lies,Action|Adventure|Comedy|Romance|Thriller,1994.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",action action action adventure adventure adventure comedy comedy comedy romance romance romance thriller thriller thriller
381,When a Man Loves a Woman,Drama|Romance,1994.0,"['Drama', 'Romance']",drama drama drama romance romance romance
382,Wolf,Drama|Horror|Romance|Thriller,1994.0,"['Drama', 'Horror', 'Romance', 'Thriller']",drama drama drama horror horror horror romance romance romance thriller thriller thriller
383,Wyatt Earp,Western,1994.0,['Western'],western western western
384,Bad Company,Action|Crime|Drama,1995.0,"['Action', 'Crime', 'Drama']",action action action crime crime crime drama drama drama
385,"Man of No Importance, A",Drama,1994.0,['Drama'],drama drama drama
386,S.F.W.,Drama,1994.0,['Drama'],drama drama drama
387,"Low Down Dirty Shame, A",Action|Comedy,1994.0,"['Action', 'Comedy']",action action action comedy comedy comedy
388,Boys Life,Drama,1995.0,['Drama'],drama drama drama
389,"Colonel Chabert, Le",Drama|Romance|War,1994.0,"['Drama', 'Romance', 'War']",drama drama drama romance romance romance war war war
390,Faster Pussycat! Kill! Kill!,Action|Crime|Drama,1965.0,"['Action', 'Crime', 'Drama']",action action action crime crime crime drama drama drama
391,Jason's Lyric,Crime|Drama,1994.0,"['Crime', 'Drama']",crime crime crime drama drama drama
393,Street Fighter,Action|Adventure|Fantasy,1994.0,"['Action', 'Adventure', 'Fantasy']",action action action adventure adventure adventure fantasy fantasy fantasy
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Action|Fantasy,1994.0,"['Action', 'Fantasy']",action action action fantasy fantasy fantasy
406,Federal Hill,Drama,1994.0,['Drama'],drama drama drama
407,In the Mouth of Madness,Horror|Thriller,1995.0,"['Horror', 'Thriller']",horror horror horror thriller thriller thriller
408,8 Seconds,Drama,1994.0,['Drama'],drama drama drama
409,Above the Rim,Crime|Drama,1994.0,"['Crime', 'Drama']",crime crime crime drama drama drama
410,Addams Family Values,Children|Comedy|Fantasy,1993.0,"['Children', 'Comedy', 'Fantasy']",children children children comedy comedy comedy fantasy fantasy fantasy
412,"Age of Innocence, The",Drama,1993.0,['Drama'],drama drama drama
413,Airheads,Comedy,1994.0,['Comedy'],comedy comedy comedy
414,"Air Up There, The",Comedy,1994.0,['Comedy'],comedy comedy comedy
415,Another Stakeout,Comedy|Thriller,1993.0,"['Comedy', 'Thriller']",comedy comedy comedy thriller thriller thriller
416,Bad Girls,Western,1994.0,['Western'],western western western
417,Barcelona,Comedy|Romance,1994.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
418,Being Human,Drama,1993.0,['Drama'],drama drama drama
419,"Beverly Hillbillies, The",Comedy,1993.0,['Comedy'],comedy comedy comedy
420,Beverly Hills Cop III,Action|Comedy|Crime|Thriller,1994.0,"['Action', 'Comedy', 'Crime', 'Thriller']",action action action comedy comedy comedy crime crime crime thriller thriller thriller
421,Black Beauty,Adventure|Children|Drama,1994.0,"['Adventure', 'Children', 'Drama']",adventure adventure adventure children children children drama drama drama
422,Blink,Thriller,1994.0,['Thriller'],thriller thriller thriller
423,Blown Away,Action|Thriller,1994.0,"['Action', 'Thriller']",action action action thriller thriller thriller
424,Blue Chips,Drama,1994.0,['Drama'],drama drama drama
425,Blue Sky,Drama|Romance,1994.0,"['Drama', 'Romance']",drama drama drama romance romance romance
426,Body Snatchers,Horror|Sci-Fi|Thriller,1993.0,"['Horror', 'Sci-Fi', 'Thriller']",horror horror horror sci-fi sci-fi sci-fi thriller thriller thriller
427,Boxing Helena,Drama|Mystery|Romance|Thriller,1993.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",drama drama drama mystery mystery mystery romance romance romance thriller thriller thriller
428,"Bronx Tale, A",Drama,1993.0,['Drama'],drama drama drama
429,Cabin Boy,Comedy,1994.0,['Comedy'],comedy comedy comedy
430,Calendar Girl,Comedy|Drama,1993.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
431,Carlito's Way,Crime|Drama,1993.0,"['Crime', 'Drama']",crime crime crime drama drama drama
432,City Slickers II: The Legend of Curly's Gold,Adventure|Comedy|Western,1994.0,"['Adventure', 'Comedy', 'Western']",adventure adventure adventure comedy comedy comedy western western western
433,Clean Slate,Comedy,1994.0,['Comedy'],comedy comedy comedy
434,Cliffhanger,Action|Adventure|Thriller,1993.0,"['Action', 'Adventure', 'Thriller']",action action action adventure adventure adventure thriller thriller thriller
435,Coneheads,Comedy|Sci-Fi,1993.0,"['Comedy', 'Sci-Fi']",comedy comedy comedy sci-fi sci-fi sci-fi
436,Color of Night,Drama|Thriller,1994.0,"['Drama', 'Thriller']",drama drama drama thriller thriller thriller
437,Cops and Robbersons,Comedy,1994.0,['Comedy'],comedy comedy comedy
438,"Cowboy Way, The",Action|Comedy|Drama,1994.0,"['Action', 'Comedy', 'Drama']",action action action comedy comedy comedy drama drama drama
440,Dave,Comedy|Romance,1993.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
441,Dazed and Confused,Comedy,1993.0,['Comedy'],comedy comedy comedy
442,Demolition Man,Action|Adventure|Sci-Fi,1993.0,"['Action', 'Adventure', 'Sci-Fi']",action action action adventure adventure adventure sci-fi sci-fi sci-fi
